PNR Number: 22517_20221101_1_2816_1				Train Number :22517				Date of Journey:2022-11-01
CHodOLaCdTfG                				AC3923				9				SU
SszerFoc                    				AC3923				10				LB
mKJzi                       				AC3923				11				LB
P                           				AC3923				12				UB
uwPjpbNU                    				AC3923				13				UB
IKCrQpTvUIdyBvqb            				AC3923				14				SL
wiCDWZR                     				AC3923				15				SU
HiYeBTT                     				AC3923				16				LB
OsTraliwqYvgvPt             				AC3923				17				LB
qPDBdNEltVwYijNK            				AC3923				18				UB
jNLOYKx                     				AC3924				1				UB
DWAD                        				AC3924				2				SL
jsD                         				AC3924				3				SU
AG                          				AC3924				4				LB
ZJEQK                       				AC3924				5				LB
WBikEkVKmJuaoxA             				AC3924				6				UB
MYVVlsKhDdIlsJc             				AC3924				7				UB




PNR Number: 4652_20221101_0_2739_12				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

QFUoOYg                     				SL2739				12				LB
aPeEXkQwSR                  				SL2739				13				MB
JRnbB                       				SL2739				14				UB
UzN                         				SL2739				15				LB
fGtnZeJHGniQ                				SL2739				16				MB
v                           				SL2739				17				UB
QwcKHGDkHzPZ                				SL2739				18				SL
RevnkASXOWlwpR              				SL2739				19				SU
mYoVYniSHWCdyUDE            				SL2739				20				LB
dxyFHq                      				SL2739				21				MB
hcm                         				SL2739				22				UB
KmcCuBCCTPQ                 				SL2739				23				LB
jajgsrshudSFSYY             				SL2739				24				MB
XB                          				SL2740				1				LB
M                           				SL2740				2				MB
SQFZoaEjul                  				SL2740				3				UB
WvXTrcd                     				SL2740				4				LB
R                           				SL2740				5				MB
IryIvxvveZr                 				SL2740				6				UB
ggheumlcFkmG                				SL2740				7				SL
InLiI                       				SL2740				8				SU
VmaxJ                       				SL2740				9				LB
fbAIkWM                     				SL2740				10				MB




PNR Number: 22517_20221101_1_3911_1				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

GgYlVZXsDFVxDYma            				AC3911				1				UB
ASnVYm                      				AC3911				2				SL
YJGcnNoNwWfLZ               				AC3911				3				SU
ZuZARS                      				AC3911				4				LB
RolwkgwVFTueBm              				AC3911				5				LB
K                           				AC3911				6				UB
Hr                          				AC3911				7				UB
b                           				AC3911				8				SL
yCEsbDeHzj                  				AC3911				9				SU
UFVVbbqirixclHV             				AC3911				10				LB
pjoFbuCltlL                 				AC3911				11				LB
EwSqAirTHLJhSj              				AC3911				12				UB
udn                         				AC3911				13				UB
YPGTaqlgOLVwAB              				AC3911				14				SL
WUsXUnsBfSbpJBo             				AC3911				15				SU
unHi                        				AC3911				16				LB
kZDSBiKcyAhYjlYP            				AC3911				17				LB
bTt                         				AC3911				18				UB
cLMHwKZyhVc                 				AC3912				1				UB
VHFLZlrxZen                 				AC3912				2				SL
u                           				AC3912				3				SU
i                           				AC3912				4				LB
FC                          				AC3912				5				LB
SbZOxuNMrOzones             				AC3912				6				UB
QPRfgbYqpPPWNGkP            				AC3912				7				UB
yilifZbSTRKbbjrp            				AC3912				8				SL
rrwcpeJoOytCX               				AC3912				9				SU
H                           				AC3912				10				LB
VVZzbNIhhTnE                				AC3912				11				LB
zYf                         				AC3912				12				UB
JgIY                        				AC3912				13				UB
xmRjRMHJkNIDit              				AC3912				14				SL
DwqxIeAqPEnr                				AC3912				15				SU
fNssMQj                     				AC3912				16				LB
Z                           				AC3912				17				LB




PNR Number: 4652_20221101_0_2743_6				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

ceX                         				SL2743				6				UB
ybfSrqoeXHQxSF              				SL2743				7				SL
jLNzEEnXZ                   				SL2743				8				SU
BimchprUTeqfhg              				SL2743				9				LB
TQLMkaMhXUdR                				SL2743				10				MB
SMvbHdacMigf                				SL2743				11				UB
TfWgVEibfGUTb               				SL2743				12				LB
gBPPwytNaAcc                				SL2743				13				MB
FJuaZ                       				SL2743				14				UB
x                           				SL2743				15				LB
dxpP                        				SL2743				16				MB
YK                          				SL2743				17				UB
XC                          				SL2743				18				SL
CpHLdGMSZNju                				SL2743				19				SU
SJAZv                       				SL2743				20				LB
uwWRLjWerGhCqiOu            				SL2743				21				MB
ssiuGMgSfxinZ               				SL2743				22				UB
dypgrMu                     				SL2743				23				LB




PNR Number: 22517_20221101_1_3914_12				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

AkPI                        				AC3914				12				UB
eZOPXSm                     				AC3914				13				UB
bbRWrBbIgFwV                				AC3914				14				SL
lUwdcAomagZPc               				AC3914				15				SU
bnS                         				AC3914				16				LB
fiNtqtYJURmdjGz             				AC3914				17				LB
mYOi                        				AC3914				18				UB
SQRXWrh                     				AC3915				1				UB
Jcq                         				AC3915				2				SL
RjvSdVdnFvw                 				AC3915				3				SU
kIcJROPFXvGW                				AC3915				4				LB
gBmHanLSkltXQev             				AC3915				5				LB
JEZgpE                      				AC3915				6				UB
UuhBj                       				AC3915				7				UB
VZgkQFi                     				AC3915				8				SL
cNSKotkIp                   				AC3915				9				SU
OdKeWujaWY                  				AC3915				10				LB
IwqyxsCDs                   				AC3915				11				LB
S                           				AC3915				12				UB
igkUmKjpYkGs                				AC3915				13				UB
PVseCpeRiczBWYwG            				AC3915				14				SL
zZkcc                       				AC3915				15				SU
aDOqqy                      				AC3915				16				LB
UDoubsEv                    				AC3915				17				LB
oPiqP                       				AC3915				18				UB
DY                          				AC3916				1				UB
sWxcYpZZx                   				AC3916				2				SL
aZZAmNfJCdBDXUl             				AC3916				3				SU
xX                          				AC3916				4				LB
hpzzrFRfHercN               				AC3916				5				LB
kxR                         				AC3916				6				UB
OVkhaXwJqN                  				AC3916				7				UB
CwsyDagm                    				AC3916				8				SL




PNR Number: 4652_20221101_0_2757_2				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

sOWVVKbn                    				SL2757				2				MB
VXRIKg                      				SL2757				3				UB
fDndYnNlHfME                				SL2757				4				LB
KIoogXoEVsm                 				SL2757				5				MB
EDXNLeSrDXL                 				SL2757				6				UB
Gpkh                        				SL2757				7				SL
F                           				SL2757				8				SU
iYmhzxQZWbEbHb              				SL2757				9				LB
xyYjqwnE                    				SL2757				10				MB
yVkipVAfWyGAPw              				SL2757				11				UB
fdipr                       				SL2757				12				LB
QGOobjjxKo                  				SL2757				13				MB
yGE                         				SL2757				14				UB
syuUpArPQgh                 				SL2757				15				LB
shsG                        				SL2757				16				MB
ZlSIubahrkB                 				SL2757				17				UB




PNR Number: 4652_20221101_0_2762_3				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

NKAJDqfmVPuOH               				SL2762				3				UB
IeYpIteo                    				SL2762				4				LB
dKG                         				SL2762				5				MB
QjktLBrYfOEsyI              				SL2762				6				UB
DxpJycCbSZVqpoi             				SL2762				7				SL
MA                          				SL2762				8				SU
BkEjNHJimMD                 				SL2762				9				LB
bBnEOEnniHsmYOIb            				SL2762				10				MB
KdW                         				SL2762				11				UB
zpHR                        				SL2762				12				LB
eRWrHTIdwQG                 				SL2762				13				MB
zPkppnczxlVE                				SL2762				14				UB
vQWUpMsQfKRJXWRo            				SL2762				15				LB
KZJICQEymTU                 				SL2762				16				MB
gFfCNiSFvProKMyO            				SL2762				17				UB
KsOpHGYnKrNgiwKl            				SL2762				18				SL
lXMIary                     				SL2762				19				SU
ZQDpOK                      				SL2762				20				LB
nVX                         				SL2762				21				MB
vZQmULeLDZTKUL              				SL2762				22				UB
AbDVgAIeukOlSs              				SL2762				23				LB
EKGM                        				SL2762				24				MB
KwOvmTOD                    				SL2763				1				LB
wVcjYRCQVXsYeOYq            				SL2763				2				MB
BPXFU                       				SL2763				3				UB
UQLXM                       				SL2763				4				LB
FdHAnl                      				SL2763				5				MB




PNR Number: 22517_20221101_0_2937_3				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

XDG                         				SL2937				3				UB
KKA                         				SL2937				4				LB
nUkuUiMOgl                  				SL2937				5				MB
pMWRD                       				SL2937				6				UB
gNt                         				SL2937				7				SL
AJyekdonRXi                 				SL2937				8				SU
JxYiR                       				SL2937				9				LB
S                           				SL2937				10				MB
ICZAIsqI                    				SL2937				11				UB
RZMShE                      				SL2937				12				LB
JRqxIxv                     				SL2937				13				MB
xVoqrTU                     				SL2937				14				UB
CQVGcMGb                    				SL2937				15				LB
JeDmhYl                     				SL2937				16				MB
nrXkprHU                    				SL2937				17				UB
htbXqJXmlOyZSh              				SL2937				18				SL
oPstF                       				SL2937				19				SU
XGeVT                       				SL2937				20				LB
ZU                          				SL2937				21				MB
zwEuQ                       				SL2937				22				UB
bz                          				SL2937				23				LB
N                           				SL2937				24				MB
vb                          				SL2938				1				LB
Pd                          				SL2938				2				MB
IPTvYIqw                    				SL2938				3				UB
fKpLvraRboO                 				SL2938				4				LB
DxvlkDWuszai                				SL2938				5				MB
BUctmsC                     				SL2938				6				UB




PNR Number: 22517_20221101_1_3937_8				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

TC                          				AC3937				8				SL
ttL                         				AC3937				9				SU
mPBH                        				AC3937				10				LB
JGTqWDaIfRqqU               				AC3937				11				LB
YwqsEHmzTN                  				AC3937				12				UB




PNR Number: 22517_20221101_0_2940_19				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

tTXhqB                      				SL2940				19				SU
ErFulnvaZdOjP               				SL2940				20				LB
MzNisUFZeX                  				SL2940				21				MB
ykTgsnHzCINHae              				SL2940				22				UB
mxrtiFBDKb                  				SL2940				23				LB
qKLprsMxwdKidl              				SL2940				24				MB
QwBXMSBVAA                  				SL2941				1				LB
FMmQcDLebjMn                				SL2941				2				MB
syKcilOoJvvRr               				SL2941				3				UB
ZkEyk                       				SL2941				4				LB
fgGgvEiMx                   				SL2941				5				MB
EoxqbjLodqViZa              				SL2941				6				UB
caeERQfL                    				SL2941				7				SL
eNvubFR                     				SL2941				8				SU
MQIbTjrG                    				SL2941				9				LB
tavZd                       				SL2941				10				MB
AWnRIIRX                    				SL2941				11				UB
lbrGBP                      				SL2941				12				LB
bOXIQBQ                     				SL2941				13				MB
GPDrMMcjDFDM                				SL2941				14				UB
Ak                          				SL2941				15				LB
knGpzrZk                    				SL2941				16				MB
KgRVo                       				SL2941				17				UB
IypBufHkpDuvtHE             				SL2941				18				SL
TzpFbwMrn                   				SL2941				19				SU
pjchYzkW                    				SL2941				20				LB
ilftri                      				SL2941				21				MB
ocGrMz                      				SL2941				22				UB
NWbBRgubWk                  				SL2941				23				LB
qUUeUeTfeQUL                				SL2941				24				MB
b                           				SL2942				1				LB
SubAykIi                    				SL2942				2				MB
CQ                          				SL2942				3				UB
QD                          				SL2942				4				LB
Edah                        				SL2942				5				MB
v                           				SL2942				6				UB




PNR Number: 4652_20221101_0_2773_19				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

cMQFfglwBzQCbdJ             				SL2773				19				SU
ukGQVIxUl                   				SL2773				20				LB
xy                          				SL2773				21				MB
YIQun                       				SL2773				22				UB
nY                          				SL2773				23				LB
nn                          				SL2773				24				MB
Iv                          				SL2774				1				LB
kzVohYEME                   				SL2774				2				MB
behfTpC                     				SL2774				3				UB




PNR Number: 22517_20221101_1_3943_11				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

kacEbyFThOf                 				AC3943				11				LB
XidUZQvbMjZh                				AC3943				12				UB
Cy                          				AC3943				13				UB
tiNAUwazjkhfYrpf            				AC3943				14				SL
UTaQwKJWDbQ                 				AC3943				15				SU
shSOS                       				AC3943				16				LB
z                           				AC3943				17				LB
b                           				AC3943				18				UB
BnbTshYIsblWSBaq            				AC3944				1				UB
LFbNrNWqoLU                 				AC3944				2				SL
duItsrtiJrbmz               				AC3944				3				SU
fsRSYZPZaGp                 				AC3944				4				LB
FD                          				AC3944				5				LB
lanutU                      				AC3944				6				UB
QGSpoeNVdxiyCMTH            				AC3944				7				UB
qCwGenMBSGt                 				AC3944				8				SL
cUpYepPOZVvvk               				AC3944				9				SU




PNR Number: 22517_20221101_1_3951_3				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

DRVQuZVmhNpLOH              				AC3951				3				SU
XSWUwhMQdImwgiT             				AC3951				4				LB
oZvQZinvYnjLvHjT            				AC3951				5				LB
LTvSrLmVis                  				AC3951				6				UB
nWOwZTK                     				AC3951				7				UB
AMHzDfFsyRanrlT             				AC3951				8				SL
Y                           				AC3951				9				SU
jFd                         				AC3951				10				LB
LXvg                        				AC3951				11				LB
UemQHjr                     				AC3951				12				UB
zZYcJnfDH                   				AC3951				13				UB
WdxAe                       				AC3951				14				SL
bPOFPDpbg                   				AC3951				15				SU
MX                          				AC3951				16				LB
CawYtDT                     				AC3951				17				LB
Sc                          				AC3951				18				UB
vxannLGazHVt                				AC3952				1				UB
hEPVndzTsyctJMq             				AC3952				2				SL
kub                         				AC3952				3				SU
kitblstlt                   				AC3952				4				LB
Rw                          				AC3952				5				LB
kBTYUugESRO                 				AC3952				6				UB
AjqhkrnZWPyogW              				AC3952				7				UB
GMgAeiry                    				AC3952				8				SL
TyiyeuoHpcBBmcUT            				AC3952				9				SU
hQvPJ                       				AC3952				10				LB
LKtUa                       				AC3952				11				LB
ia                          				AC3952				12				UB
YxhsWMp                     				AC3952				13				UB
jGqRZMAfsH                  				AC3952				14				SL
H                           				AC3952				15				SU
hDGuUBVSe                   				AC3952				16				LB
ec                          				AC3952				17				LB
WYrHzOaxxRBG                				AC3952				18				UB
iJXJ                        				AC3953				1				UB
AzbpYjNiNWydTWfR            				AC3953				2				SL
EsnbLrtQmrTY                				AC3953				3				SU
wnNwpnk                     				AC3953				4				LB
YRdvrhUTNal                 				AC3953				5				LB
PDGHKMumh                   				AC3953				6				UB




PNR Number: 4652_20221101_0_2792_1				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

VqfdHbMVLQSbi               				SL2792				1				LB
DoMlzrLljUZr                				SL2792				2				MB
ASlBP                       				SL2792				3				UB
ERBkeqVG                    				SL2792				4				LB
QwtagObMLMP                 				SL2792				5				MB
z                           				SL2792				6				UB
cMOIRvOYoSkZ                				SL2792				7				SL
svNQXgBTCRSbtd              				SL2792				8				SU
wCtjM                       				SL2792				9				LB
SeelXmj                     				SL2792				10				MB
z                           				SL2792				11				UB
MZiau                       				SL2792				12				LB
PsPsJHB                     				SL2792				13				MB
upeuGKtymiFgShor            				SL2792				14				UB
xhzcVYh                     				SL2792				15				LB
BNfn                        				SL2792				16				MB
OWjrX                       				SL2792				17				UB
TZL                         				SL2792				18				SL
Zc                          				SL2792				19				SU
BAch                        				SL2792				20				LB
TsAbw                       				SL2792				21				MB
HirZmxJiZfTQYu              				SL2792				22				UB
AkDAwHfnM                   				SL2792				23				LB
dODThW                      				SL2792				24				MB
XzRsk                       				SL2793				1				LB
iIwZgL                      				SL2793				2				MB
P                           				SL2793				3				UB
hchFYHehSv                  				SL2793				4				LB
vptyMi                      				SL2793				5				MB
hasDH                       				SL2793				6				UB
KzOZQxhvRbjOs               				SL2793				7				SL
Xi                          				SL2793				8				SU
taNKULsJk                   				SL2793				9				LB




PNR Number: 4652_20221101_0_2811_23				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

o                           				SL2811				23				LB
UzbCFLVlag                  				SL2811				24				MB
KxFYfYomYEwro               				SL2812				1				LB
SNPzWJXZmrDTff              				SL2812				2				MB
UQka                        				SL2812				3				UB
O                           				SL2812				4				LB
NdpYf                       				SL2812				5				MB
DohzrVtX                    				SL2812				6				UB
ZJ                          				SL2812				7				SL
EfuUjpU                     				SL2812				8				SU
PyKPYGo                     				SL2812				9				LB
Fs                          				SL2812				10				MB
oVE                         				SL2812				11				UB
xxRwUeeOIItx                				SL2812				12				LB
uypWYfZx                    				SL2812				13				MB
aUDHGSKGxljtmBAJ            				SL2812				14				UB
YifumFFy                    				SL2812				15				LB
jdTbJfuHO                   				SL2812				16				MB
quTLeniknyW                 				SL2812				17				UB
klqop                       				SL2812				18				SL
NKNQcD                      				SL2812				19				SU
GkkySvxLFTQ                 				SL2812				20				LB
bxjcTyVeTSkdWL              				SL2812				21				MB
WjJsyuZvB                   				SL2812				22				UB
XWq                         				SL2812				23				LB
k                           				SL2812				24				MB
WUlGihHjSAGF                				SL2813				1				LB
mtZtdHTl                    				SL2813				2				MB
vUrA                        				SL2813				3				UB
ggxrdCzO                    				SL2813				4				LB
ncnbCYTxKvOskZ              				SL2813				5				MB
EoXWaI                      				SL2813				6				UB
NMKexDmVNKxNxBy             				SL2813				7				SL
jAglNPwvifeoEG              				SL2813				8				SU
Quo                         				SL2813				9				LB
iajoL                       				SL2813				10				MB
PCkrEEv                     				SL2813				11				UB
V                           				SL2813				12				LB




PNR Number: 22517_20221101_1_3996_6				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

jBRYxoUx                    				AC3996				6				UB
Lpz                         				AC3996				7				UB
ccMVTwBVyegJ                				AC3996				8				SL
aWhyCLkJgWKpGgp             				AC3996				9				SU
ByhBhjsTCFqf                				AC3996				10				LB
rBA                         				AC3996				11				LB
NaQsmCmoAyZmSW              				AC3996				12				UB
JVEMCvhVgEfRGK              				AC3996				13				UB
GepkcUHD                    				AC3996				14				SL




PNR Number: 4652_20221101_0_2856_5				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

rLzZPdtaGdnbB               				SL2856				5				MB
XgeNxx                      				SL2856				6				UB
WdQdOIsOEzQPon              				SL2856				7				SL
NxAuFs                      				SL2856				8				SU
cZurhLPwUkkrvG              				SL2856				9				LB
spJRonrh                    				SL2856				10				MB
dxClQzusGdzYIYOk            				SL2856				11				UB
mxtE                        				SL2856				12				LB
IruV                        				SL2856				13				MB
sRFDKoKLevMAOcEh            				SL2856				14				UB
YT                          				SL2856				15				LB
H                           				SL2856				16				MB
C                           				SL2856				17				UB
rgMejXk                     				SL2856				18				SL
KCMh                        				SL2856				19				SU
OF                          				SL2856				20				LB
kyaphNsIUbMi                				SL2856				21				MB
wyiSXSXVnmsUE               				SL2856				22				UB
XKuQUUvPyrHFY               				SL2856				23				LB
rNRyN                       				SL2856				24				MB
oGMjSmMJqH                  				SL2857				1				LB
bEpxwErPAsl                 				SL2857				2				MB
CPIJLBuPvbLG                				SL2857				3				UB
NrrQwqxMLyPEWfSw            				SL2857				4				LB
ezMstNSdknJq                				SL2857				5				MB
ySWqmLeV                    				SL2857				6				UB
VGTE                        				SL2857				7				SL
S                           				SL2857				8				SU
I                           				SL2857				9				LB
Bzrxau                      				SL2857				10				MB
BWXRowMpRWO                 				SL2857				11				UB




PNR Number: 22517_20221101_0_3001_16				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

QJcoSIYpRELFvuKJ            				SL3001				16				MB
KwBVAIemU                   				SL3001				17				UB
tAl                         				SL3001				18				SL
Z                           				SL3001				19				SU
CRUtRGRHKvFStWlK            				SL3001				20				LB
PSozZBed                    				SL3001				21				MB
GNy                         				SL3001				22				UB
ruxqvpleGpCTlf              				SL3001				23				LB
oaJovqoMhUqw                				SL3001				24				MB
eqxciJNVPhz                 				SL3002				1				LB
tRLwrJTOBjaRHs              				SL3002				2				MB
bSzar                       				SL3002				3				UB
DpUDdWQFYsbL                				SL3002				4				LB
bY                          				SL3002				5				MB
jL                          				SL3002				6				UB
Qtpqh                       				SL3002				7				SL
M                           				SL3002				8				SU




