PNR Number: 22517_20221101_1_2818_7				Train Number :22517				Date of Journey:2022-11-01
b                           				SL2897				17				UB
Jwj                         				SL2897				18				SL
UypUSdpHZKIQU               				SL2897				19				SU
ooymY                       				SL2897				20				LB
s                           				SL2897				21				MB
TmeovSRCWyo                 				SL2897				22				UB
WFps                        				SL2897				23				LB
oNIEiPz                     				SL2897				24				MB
erXe                        				SL2898				1				LB
TAMmFQGFrAEoF               				SL2898				2				MB
snezmYzTgMxkMena            				SL2898				3				UB
AYHHJpdtceoo                				SL2898				4				LB
ujr                         				SL2898				5				MB
HfdSzTFnLkTmdq              				SL2898				6				UB
wvfFVe                      				SL2898				7				SL
Zmmc                        				SL2898				8				SU
xVeGtMXcnaWxn               				SL2898				9				LB
NHaieF                      				SL2898				10				MB
UbByooYvWlCaoF              				SL2898				11				UB
eOtimitdeyU                 				SL2898				12				LB
IwEgSUZcLeHCs               				SL2898				13				MB




PNR Number: 4652_20221101_1_3885_11				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

pUdFAvOnqO                  				AC3885				11				LB
IpyjQLrQSXbyT               				AC3885				12				UB
othzFD                      				AC3885				13				UB
ETNbmUmdkn                  				AC3885				14				SL
OnoUEadVVpxB                				AC3885				15				SU
SFQYkXxbtARUzfR             				AC3885				16				LB
N                           				AC3885				17				LB
Z                           				AC3885				18				UB
dHPjK                       				AC3886				1				UB
JgNtOEt                     				AC3886				2				SL
K                           				AC3886				3				SU
ayMJxbndX                   				AC3886				4				LB
qcqNFJc                     				AC3886				5				LB




PNR Number: 4652_20221101_0_2717_16				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

mUeTWiEN                    				SL2717				16				MB
mdNwfBxomw                  				SL2717				17				UB
KhNtLWRIIvhWzeyk            				SL2717				18				SL
RehhHGxW                    				SL2717				19				SU
jFSiTcExefRaNcI             				SL2717				20				LB
yEzRuBSmCg                  				SL2717				21				MB
HntKd                       				SL2717				22				UB
FGAYRjEUFDRsm               				SL2717				23				LB
WuUfNYyulK                  				SL2717				24				MB
kljLnZnnAe                  				SL2718				1				LB
UHmZXzNTKDM                 				SL2718				2				MB
onNnb                       				SL2718				3				UB
yGwrwzbdmVkxSAu             				SL2718				4				LB
uVEu                        				SL2718				5				MB
LhjVRhhzbhF                 				SL2718				6				UB
O                           				SL2718				7				SL
STR                         				SL2718				8				SU
FOGKwoXsMy                  				SL2718				9				LB
MURn                        				SL2718				10				MB
zHKnv                       				SL2718				11				UB
BSzogWm                     				SL2718				12				LB
JQ                          				SL2718				13				MB
spsCXL                      				SL2718				14				UB
KaJDa                       				SL2718				15				LB
QXdrpOFTNOu                 				SL2718				16				MB
SNEiVQwCN                   				SL2718				17				UB
AbYfZdVcx                   				SL2718				18				SL
UcKw                        				SL2718				19				SU
yUXayDPCyBktfmXG            				SL2718				20				LB
krbS                        				SL2718				21				MB
PEROYzfUwDpsWM              				SL2718				22				UB
a                           				SL2718				23				LB
cGpmpyNEARxvkZkm            				SL2718				24				MB
ONKHfenouSdEIi              				SL2719				1				LB
qQMrUp                      				SL2719				2				MB
sDDVr                       				SL2719				3				UB
TFiOtRU                     				SL2719				4				LB
foKRhyOvZDrVTzov            				SL2719				5				MB
URLCioNZbtzW                				SL2719				6				UB
eFD                         				SL2719				7				SL




PNR Number: 4652_20221101_1_3900_11				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

VZdRjxYyuKgZBVH             				AC3900				11				LB
zgpwQuT                     				AC3900				12				UB
aHBWDRKr                    				AC3900				13				UB
md                          				AC3900				14				SL
QxR                         				AC3900				15				SU
ccq                         				AC3900				16				LB
FLXtbyHhnvilBzhd            				AC3900				17				LB
HCuwQwf                     				AC3900				18				UB
hRITiOaJo                   				AC3901				1				UB
tCArvO                      				AC3901				2				SL
WHjF                        				AC3901				3				SU
SoNWgVWQPCjq                				AC3901				4				LB
YlSIf                       				AC3901				5				LB
LbFu                        				AC3901				6				UB
gvkvErOLhYTwTEaF            				AC3901				7				UB
UrMkkWTmUdr                 				AC3901				8				SL
vUEFPkAygHIYCKn             				AC3901				9				SU
SMJxPqgVEzvpyA              				AC3901				10				LB
gbjzsSFNywIzXZ              				AC3901				11				LB
aROChNtWHeQiBC              				AC3901				12				UB
CkdbZ                       				AC3901				13				UB
AneXvLmpJywdPW              				AC3901				14				SL
oIyXGCJYhfUZQPB             				AC3901				15				SU
iyzCyh                      				AC3901				16				LB
YYIKD                       				AC3901				17				LB
sKwB                        				AC3901				18				UB
oK                          				AC3902				1				UB
rZbp                        				AC3902				2				SL
gjtSefW                     				AC3902				3				SU
GRqHcm                      				AC3902				4				LB
FmlUQzjdZL                  				AC3902				5				LB
klZcXyzMjBUIDk              				AC3902				6				UB




PNR Number: 4652_20221101_0_2724_22				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

Tf                          				SL2724				22				UB
zUpLVL                      				SL2724				23				LB
wLHaPLpI                    				SL2724				24				MB
j                           				SL2725				1				LB
UNPLLICCVJbmMvB             				SL2725				2				MB




PNR Number: 22517_20221101_0_2917_9				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

I                           				SL2917				9				LB
qnoFAW                      				SL2917				10				MB
CDrLYzyCUxwM                				SL2917				11				UB
AnyXCrDiKjHan               				SL2917				12				LB
XPEodojA                    				SL2917				13				MB
dwbaGQygNH                  				SL2917				14				UB
PfdzKOnW                    				SL2917				15				LB
QjnDYC                      				SL2917				16				MB
hUhpJWRMvSrNv               				SL2917				17				UB
pdafZuIXcmQWU               				SL2917				18				SL
cOAhRvbUCya                 				SL2917				19				SU
YJ                          				SL2917				20				LB
YsuiSDUUCC                  				SL2917				21				MB
cQFoVSZWqoTuWTH             				SL2917				22				UB
nIuILjOxVierwq              				SL2917				23				LB
xpNP                        				SL2917				24				MB
mQSxFXa                     				SL2918				1				LB
ZBAjQ                       				SL2918				2				MB
Va                          				SL2918				3				UB
BxAILQuIgXHOy               				SL2918				4				LB




PNR Number: 4652_20221101_0_2727_8				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

vqHTRmlrp                   				SL2727				8				SU
ZO                          				SL2727				9				LB
lT                          				SL2727				10				MB
CcCANpCmRjIWRJzJ            				SL2727				11				UB
a                           				SL2727				12				LB
bZsYYhCVGSbZOs              				SL2727				13				MB
qpFFDzitlW                  				SL2727				14				UB
pK                          				SL2727				15				LB
Ad                          				SL2727				16				MB
wVenaWHnstK                 				SL2727				17				UB
edXuWbWder                  				SL2727				18				SL
aBuoSQzuqWRGHoUg            				SL2727				19				SU
VAmadkQN                    				SL2727				20				LB
DrOhagc                     				SL2727				21				MB
mIaiTmeKuneYhcI             				SL2727				22				UB
dogq                        				SL2727				23				LB
IfTjjnM                     				SL2727				24				MB
Uaor                        				SL2728				1				LB
eoDiRaEOYEKaX               				SL2728				2				MB
L                           				SL2728				3				UB
lamhk                       				SL2728				4				LB
SuUvytibXvSe                				SL2728				5				MB
UaBDgTU                     				SL2728				6				UB
IDXClVohxbkSs               				SL2728				7				SL
cEvfZfkRtNf                 				SL2728				8				SU
DGYeXkjAISu                 				SL2728				9				LB
IWjOflAzHtzVANr             				SL2728				10				MB
pdswGrigSEdfygB             				SL2728				11				UB
PXH                         				SL2728				12				LB
swpxKZd                     				SL2728				13				MB
oVmUwwmBJPERw               				SL2728				14				UB
iaGpPIKmwJPDTdr             				SL2728				15				LB
dRZzITVYtARCXbaw            				SL2728				16				MB
QibdvA                      				SL2728				17				UB
D                           				SL2728				18				SL
HiebzCibkkbY                				SL2728				19				SU
FjCzeLu                     				SL2728				20				LB
SDIUejMd                    				SL2728				21				MB
dtwLDW                      				SL2728				22				UB
jEiDGJwRC                   				SL2728				23				LB




PNR Number: 22517_20221101_1_3909_3				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

NsPFC                       				AC3909				3				SU
iLsHfbZgtZR                 				AC3909				4				LB
Y                           				AC3909				5				LB
WsFqEdt                     				AC3909				6				UB
WvbsOgWghHo                 				AC3909				7				UB
rk                          				AC3909				8				SL
owvSPPvRAECRNzG             				AC3909				9				SU
DuZ                         				AC3909				10				LB
DVtQdfQvnMcgJqCZ            				AC3909				11				LB
TwTyobOnkm                  				AC3909				12				UB
DFtjuYmy                    				AC3909				13				UB
vHS                         				AC3909				14				SL
skljHXhSsS                  				AC3909				15				SU
OMPAIeoqNVoj                				AC3909				16				LB
QHezDy                      				AC3909				17				LB
iJnwSK                      				AC3909				18				UB
DKXQslWuIWEHXTRf            				AC3910				1				UB
dbBIEzGiNNJXBEyP            				AC3910				2				SL
f                           				AC3910				3				SU
zIDZNvmry                   				AC3910				4				LB
SiTbbw                      				AC3910				5				LB
kfnIWN                      				AC3910				6				UB
qL                          				AC3910				7				UB
qpDUlknEPco                 				AC3910				8				SL
SbJy                        				AC3910				9				SU
fNccxvwMCEQ                 				AC3910				10				LB
byHuvNInaKr                 				AC3910				11				LB
ldoWlYLjjUrPyoGA            				AC3910				12				UB
Er                          				AC3910				13				UB
yJOoArVjdzN                 				AC3910				14				SL
VkzlJgVM                    				AC3910				15				SU
OF                          				AC3910				16				LB
eeODARYNUYIISrbP            				AC3910				17				LB
vHMbbe                      				AC3910				18				UB




PNR Number: 4652_20221101_0_2746_22				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

TwLdFDHIRb                  				SL2746				22				UB
TjymliPuHh                  				SL2746				23				LB
iHXkCKKkd                   				SL2746				24				MB
KQWMyylhIqmkv               				SL2747				1				LB
vBifUpzhfGWApx              				SL2747				2				MB
weWxCKkFonJz                				SL2747				3				UB
MBghYBVJYVJBDKFR            				SL2747				4				LB
LERTFQn                     				SL2747				5				MB
nHtLoBT                     				SL2747				6				UB
aasTwDUpAQsvxjld            				SL2747				7				SL
TOyq                        				SL2747				8				SU
XRnIiwnCmhhnHmrM            				SL2747				9				LB
rF                          				SL2747				10				MB
qkzzR                       				SL2747				11				UB
UtvaJXgFSp                  				SL2747				12				LB
XFzyYSaADEKgC               				SL2747				13				MB
ictUHxpMo                   				SL2747				14				UB
muJj                        				SL2747				15				LB
iIYfQmaYeOGmm               				SL2747				16				MB
tEWKDuip                    				SL2747				17				UB
SUGHsdB                     				SL2747				18				SL
t                           				SL2747				19				SU
wptINnK                     				SL2747				20				LB
QkkeIY                      				SL2747				21				MB
UznkVVh                     				SL2747				22				UB
qsoQSQlwG                   				SL2747				23				LB
SaUKHOzZrrkcj               				SL2747				24				MB
YlFwGfOF                    				SL2748				1				LB
XGNqShrue                   				SL2748				2				MB
loTBTc                      				SL2748				3				UB




PNR Number: 22517_20221101_1_3920_3				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

MdfWU                       				AC3920				3				SU
QndEBwQM                    				AC3920				4				LB
CVY                         				AC3920				5				LB
xaTDK                       				AC3920				6				UB
LKZBZ                       				AC3920				7				UB
SHjy                        				AC3920				8				SL
rRqHQo                      				AC3920				9				SU
o                           				AC3920				10				LB
gvLMMyJuRmkywDZI            				AC3920				11				LB
jQ                          				AC3920				12				UB
BkP                         				AC3920				13				UB
zMJfCCK                     				AC3920				14				SL
TUCaW                       				AC3920				15				SU
wI                          				AC3920				16				LB
ZAqGQIUNdKfmaT              				AC3920				17				LB
C                           				AC3920				18				UB
AqoBBQWhRhXY                				AC3921				1				UB
R                           				AC3921				2				SL
YXIKKCBKICqEMI              				AC3921				3				SU
RjEBGAgYM                   				AC3921				4				LB
Jo                          				AC3921				5				LB
mePpmHJLUoLrXgT             				AC3921				6				UB
r                           				AC3921				7				UB
nrEJHnhGoDWFF               				AC3921				8				SL




PNR Number: 4652_20221101_0_2766_4				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

gNCjfnswZmZ                 				SL2766				4				LB
iGQp                        				SL2766				5				MB
jTTkpAmrcBwpCIdT            				SL2766				6				UB
WwxXGaUJWVmuRzA             				SL2766				7				SL
f                           				SL2766				8				SU
ZWEcCMUzFvd                 				SL2766				9				LB
PQLicGWidDFNlCP             				SL2766				10				MB
MN                          				SL2766				11				UB
frMXlVytvnQwQvI             				SL2766				12				LB
cLn                         				SL2766				13				MB
RkwPAygCf                   				SL2766				14				UB
sJPFGiXhqti                 				SL2766				15				LB
TFkEhIOGcpmjRry             				SL2766				16				MB
T                           				SL2766				17				UB
upadiOHB                    				SL2766				18				SL
ggjZsHfQgYAgEYx             				SL2766				19				SU
b                           				SL2766				20				LB




PNR Number: 4652_20221101_1_3959_3				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

AaWeyZIWVHTEh               				AC3959				3				SU
EoneWTqsFI                  				AC3959				4				LB
XFy                         				AC3959				5				LB
oWvHvnmAHWGILvxl            				AC3959				6				UB
xqcqSJ                      				AC3959				7				UB
yHbPig                      				AC3959				8				SL
eVUkPLkLAbUpC               				AC3959				9				SU
ympyiHC                     				AC3959				10				LB
qWlVAyBbS                   				AC3959				11				LB
wJZ                         				AC3959				12				UB
VRDlc                       				AC3959				13				UB
agRIOQM                     				AC3959				14				SL
RqMgsSShc                   				AC3959				15				SU
sN                          				AC3959				16				LB
qxWesNGZhqUYZAa             				AC3959				17				LB
hIprFNbUP                   				AC3959				18				UB
UniMVzRQBVuUxdog            				AC3960				1				UB
PehgVkcyRxlhps              				AC3960				2				SL
igsxoGlXzztC                				AC3960				3				SU
GGy                         				AC3960				4				LB
Za                          				AC3960				5				LB
ZPKOzbAsSI                  				AC3960				6				UB
xjP                         				AC3960				7				UB
hRgHtMS                     				AC3960				8				SL
jMAxa                       				AC3960				9				SU
eVOv                        				AC3960				10				LB
fLo                         				AC3960				11				LB
ohFaTaDDUKOcwBJP            				AC3960				12				UB
NybAE                       				AC3960				13				UB
CouuAKPcmcF                 				AC3960				14				SL
qLpwIJaKIWUqSSv             				AC3960				15				SU
aoGfmMv                     				AC3960				16				LB
QJdLwfy                     				AC3960				17				LB
usyaaTDgivryT               				AC3960				18				UB
QepBHVJrzjvKHl              				AC3961				1				UB
jbwGzrfYeBQ                 				AC3961				2				SL
JqXAvZgk                    				AC3961				3				SU
esDDntoe                    				AC3961				4				LB
MnpucDanNfsCNgFa            				AC3961				5				LB
G                           				AC3961				6				UB




PNR Number: 4652_20221101_1_3961_7				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

rfu                         				AC3961				7				UB
BfXcMa                      				AC3961				8				SL
KJKmeXvfnFstThGH            				AC3961				9				SU
IPnvMRCXYxAiHcp             				AC3961				10				LB
NgevooQG                    				AC3961				11				LB
JTgN                        				AC3961				12				UB
tt                          				AC3961				13				UB
GS                          				AC3961				14				SL
lyTJVQtfUjtmLX              				AC3961				15				SU
kxq                         				AC3961				16				LB
pqfXfoRQKVAy                				AC3961				17				LB
K                           				AC3961				18				UB
hV                          				AC3962				1				UB
TH                          				AC3962				2				SL
ZbEenwTWxgWax               				AC3962				3				SU
XLWZiLNPl                   				AC3962				4				LB
Zcm                         				AC3962				5				LB
jHkNL                       				AC3962				6				UB
GxeBcIxJ                    				AC3962				7				UB
ZFddpuIARUSWIOIP            				AC3962				8				SL
iMJeZQadbwkM                				AC3962				9				SU
CiNdTGTsRg                  				AC3962				10				LB
OWkaworjMhLckv              				AC3962				11				LB
hWOutKsupQS                 				AC3962				12				UB
qlCYHByZyHSVVeH             				AC3962				13				UB
ShcYFjmw                    				AC3962				14				SL
ftRBcmPik                   				AC3962				15				SU
FuKuBE                      				AC3962				16				LB
VXoWaROSHVztS               				AC3962				17				LB
CmLolyc                     				AC3962				18				UB
Rl                          				AC3963				1				UB
bnNYHssk                    				AC3963				2				SL
Za                          				AC3963				3				SU
NCkDsjOPKS                  				AC3963				4				LB
pJkDcDA                     				AC3963				5				LB
GXnfoAqzb                   				AC3963				6				UB




PNR Number: 4652_20221101_0_2809_15				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

lQQGD                       				SL2809				15				LB
qIsiYRywJcq                 				SL2809				16				MB
HtzeExFAiaNnRV              				SL2809				17				UB
AwP                         				SL2809				18				SL
K                           				SL2809				19				SU
ZbfcxSEgokmxy               				SL2809				20				LB
YNVKLJihYuKZzdEY            				SL2809				21				MB
liLDDb                      				SL2809				22				UB
IJpZzDaqJLqI                				SL2809				23				LB




PNR Number: 4652_20221101_1_4009_2				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

HkkrEWzvX                   				AC4009				2				SL
GAFSqLZ                     				AC4009				3				SU
aQaol                       				AC4009				4				LB
RpWGGYffQ                   				AC4009				5				LB
sGiBDOh                     				AC4009				6				UB
Y                           				AC4009				7				UB
TpHpfs                      				AC4009				8				SL
ETnD                        				AC4009				9				SU
hKzeqQxowdtBd               				AC4009				10				LB
xcokKrJY                    				AC4009				11				LB
q                           				AC4009				12				UB
XOyEuMQgs                   				AC4009				13				UB
soTVzpVU                    				AC4009				14				SL
cfCBdvnWN                   				AC4009				15				SU
tksQKKsPiCV                 				AC4009				16				LB
nJwAGIKAondik               				AC4009				17				LB
eBAkXstgEsSi                				AC4009				18				UB
yola                        				AC4010				1				UB
uhMmKSZ                     				AC4010				2				SL
kAQduulJL                   				AC4010				3				SU
uIEqIOQ                     				AC4010				4				LB
u                           				AC4010				5				LB
cSNvZc                      				AC4010				6				UB
csQedrNRawvmwSX             				AC4010				7				UB
gSSaff                      				AC4010				8				SL
IpIuBIAwtBeZK               				AC4010				9				SU
yKMiazJm                    				AC4010				10				LB
JRMQ                        				AC4010				11				LB
NrHKyL                      				AC4010				12				UB
HkGxIOyTxA                  				AC4010				13				UB
NyIrbTSydCpnmzV             				AC4010				14				SL
nZMDVKs                     				AC4010				15				SU
xB                          				AC4010				16				LB
ZsYtmp                      				AC4010				17				LB
WRRF                        				AC4010				18				UB
yQ                          				AC4011				1				UB
qHBdqw                      				AC4011				2				SL
OIMS                        				AC4011				3				SU
CvzAgkj                     				AC4011				4				LB




PNR Number: 4652_20221101_1_4011_12				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

F                           				AC4011				12				UB
vMJbsLYdnBzpJuL             				AC4011				13				UB
LHWIDSn                     				AC4011				14				SL
CqRvcAQvvHDiVZrS            				AC4011				15				SU
mnKiqJ                      				AC4011				16				LB
uYqXDgJM                    				AC4011				17				LB
KLkjAAGqbP                  				AC4011				18				UB
nGcel                       				AC4012				1				UB
RKhmwI                      				AC4012				2				SL
EBq                         				AC4012				3				SU
M                           				AC4012				4				LB
kfv                         				AC4012				5				LB
vpVInvSGK                   				AC4012				6				UB
jKxoXDE                     				AC4012				7				UB
BX                          				AC4012				8				SL
OooobTAzNoX                 				AC4012				9				SU
dZGM                        				AC4012				10				LB
jLwDyoFhH                   				AC4012				11				LB
gNMrLOjLspqWs               				AC4012				12				UB
tVIdmLTfAjSZLpb             				AC4012				13				UB
lWjPtK                      				AC4012				14				SL
FERuwscI                    				AC4012				15				SU
FMEexHX                     				AC4012				16				LB
nAVKHh                      				AC4012				17				LB
MEqXHGGAZFDzVJJQ            				AC4012				18				UB
dnARZImKOVqO                				AC4013				1				UB
CeysBcELGc                  				AC4013				2				SL
vyByBtxHOhfICd              				AC4013				3				SU




PNR Number: 4652_20221101_0_2813_13				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

OWnewiOsZIpGYQdt            				SL2813				13				MB
aarrU                       				SL2813				14				UB
hanEmilf                    				SL2813				15				LB
dbUqeNr                     				SL2813				16				MB
vjWGYEQtfc                  				SL2813				17				UB
qRbssHGxnivYtL              				SL2813				18				SL
MSExfbC                     				SL2813				19				SU
MKEqFRl                     				SL2813				20				LB
koDXsnwNXOkyU               				SL2813				21				MB
squH                        				SL2813				22				UB
FETUAfvcmIix                				SL2813				23				LB
tzpu                        				SL2813				24				MB
ERvukLhBB                   				SL2814				1				LB
toq                         				SL2814				2				MB
O                           				SL2814				3				UB
MTzfPMRzvsThlytO            				SL2814				4				LB
xeSBXPFpTsjZtkWw            				SL2814				5				MB




PNR Number: 22517_20221101_1_3996_15				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

NJWU                        				AC3996				15				SU
baZGYIaehRFvaVRd            				AC3996				16				LB
ALNuLWQoWmWZgnib            				AC3996				17				LB
qJoHfYQrxZCMq               				AC3996				18				UB
WXxcXBzLbsv                 				AC3997				1				UB
wBHiNShNiLnxCq              				AC3997				2				SL
uAjxfY                      				AC3997				3				SU
NQBMQmCXKOXU                				AC3997				4				LB
cTWJiYddZTT                 				AC3997				5				LB
uXK                         				AC3997				6				UB
ooCfOoT                     				AC3997				7				UB




PNR Number: 4652_20221101_1_4022_17				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

gluo                        				AC4022				17				LB
odCWdCUr                    				AC4022				18				UB
AfPlEimggmsWmNiW            				AC4023				1				UB
JOKeqtH                     				AC4023				2				SL
klfJx                       				AC4023				3				SU
YGSmElgSHTMkcD              				AC4023				4				LB
quQniNlmIctMJJQ             				AC4023				5				LB
wySqzzvT                    				AC4023				6				UB
XRMa                        				AC4023				7				UB
sTCGTvRjSeL                 				AC4023				8				SL
lqPMEvtFOTpAUHIH            				AC4023				9				SU
CTAYnZitSTysyQ              				AC4023				10				LB
enhDLGWJpsZeA               				AC4023				11				LB
LhRVndQBalD                 				AC4023				12				UB
HIRMniyOirzVOrB             				AC4023				13				UB
YaISfMrUwLKg                				AC4023				14				SL
jSBpWTeullQnnNN             				AC4023				15				SU
seUd                        				AC4023				16				LB
qTMEmoJxmO                  				AC4023				17				LB
rmvhhuRvl                   				AC4023				18				UB
bwBLm                       				AC4024				1				UB
eOKwHQpWCgYwGVux            				AC4024				2				SL
GMTPYAmup                   				AC4024				3				SU
WzFpAIRFkAygW               				AC4024				4				LB
PrNH                        				AC4024				5				LB
xi                          				AC4024				6				UB
veKGWjSEMLolu               				AC4024				7				UB
ZfIzxFQRBKd                 				AC4024				8				SL
kMQz                        				AC4024				9				SU
UtbYf                       				AC4024				10				LB




PNR Number: 22517_20221101_1_4003_18				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

lkccXBPI                    				AC4003				18				UB
nKEuWvMnWPKSaoi             				AC4004				1				UB
fIpXod                      				AC4004				2				SL
RZM                         				AC4004				3				SU
bawffmvTmR                  				AC4004				4				LB
kVHCb                       				AC4004				5				LB
oIItRhLrXx                  				AC4004				6				UB
fUdQTJqybjFVPOw             				AC4004				7				UB
azhZuhlHMp                  				AC4004				8				SL
MMyOXpfWBDYq                				AC4004				9				SU




PNR Number: 22517_20221101_1_4004_10				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

FTkzrUNJXiB                 				AC4004				10				LB
JyBqrMrv                    				AC4004				11				LB
lvudPTX                     				AC4004				12				UB




PNR Number: 22517_20221101_1_4004_13				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

SCbL                        				AC4004				13				UB
KvrLDyR                     				AC4004				14				SL




PNR Number: 22517_20221101_1_4006_15				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

R                           				AC4006				15				SU
chspOvJMC                   				AC4006				16				LB
fzROnwmLB                   				AC4006				17				LB
WTEKS                       				AC4006				18				UB
LQRllSHf                    				AC4007				1				UB
XnYFPoJ                     				AC4007				2				SL
uofsw                       				AC4007				3				SU
d                           				AC4007				4				LB
AdOoOjIBYj                  				AC4007				5				LB
OyAtBOtYleCiQV              				AC4007				6				UB
ocrlJcCKMfJhi               				AC4007				7				UB
OWRrNbxzyi                  				AC4007				8				SL
avmT                        				AC4007				9				SU
BcYwpJSjzDvC                				AC4007				10				LB
oFMUHIlzG                   				AC4007				11				LB
Qv                          				AC4007				12				UB
jhTUKVXem                   				AC4007				13				UB
cFcoNOXzJVl                 				AC4007				14				SL
fVI                         				AC4007				15				SU
hmfPhzhEZppdb               				AC4007				16				LB
DkhSvfoGbYFDKIkw            				AC4007				17				LB
PdlMBtEjlE                  				AC4007				18				UB
GLsvfP                      				AC4008				1				UB
Ot                          				AC4008				2				SL
zJvUuvs                     				AC4008				3				SU
evNbmzdoIymnyXAb            				AC4008				4				LB
ylJOEx                      				AC4008				5				LB
lcOzGlCZBVlZ                				AC4008				6				UB
B                           				AC4008				7				UB
ST                          				AC4008				8				SL
jZLPaWMsVd                  				AC4008				9				SU
nTOeORJrFYjs                				AC4008				10				LB
qX                          				AC4008				11				LB
hvd                         				AC4008				12				UB




PNR Number: 4652_20221101_0_2831_21				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

IDedISBQj                   				SL2831				21				MB
llQNR                       				SL2831				22				UB
LX                          				SL2831				23				LB
cjorbvXfNUQkckk             				SL2831				24				MB
gjRCmOqZxbrOiXo             				SL2832				1				LB
oHnubkiFGKHySk              				SL2832				2				MB
nwTkcmliVFkjjrYI            				SL2832				3				UB
MGwWScEEHX                  				SL2832				4				LB
CEyRkskqzJur                				SL2832				5				MB
drKWVcZDiHE                 				SL2832				6				UB
UwmPBCoVjaBlSd              				SL2832				7				SL




PNR Number: 4652_20221101_1_4046_14				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

DxRHNgHccA                  				AC4046				14				SL
RNJzb                       				AC4046				15				SU
dyJlvHGgzCo                 				AC4046				16				LB
IjHoWDipnNJJFs              				AC4046				17				LB
pZcxusKuvXe                 				AC4046				18				UB
UJ                          				AC4047				1				UB
ScikLtIQlx                  				AC4047				2				SL
UeYywDSeiWZDx               				AC4047				3				SU
sJLNtY                      				AC4047				4				LB
yplStNJ                     				AC4047				5				LB
ZnOszevzHsnzLrCE            				AC4047				6				UB
tB                          				AC4047				7				UB
MyDtVFyh                    				AC4047				8				SL
gipEAjsbrvRw                				AC4047				9				SU
ZBHSYi                      				AC4047				10				LB




PNR Number: 4652_20221101_1_4049_8				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

QAH                         				AC4049				8				SL
pTQitM                      				AC4049				9				SU
waJBLPtvvys                 				AC4049				10				LB
jYdATw                      				AC4049				11				LB
Fd                          				AC4049				12				UB
mJLtcaRYKUCJ                				AC4049				13				UB
latBmQKR                    				AC4049				14				SL




