PNR Number: 4652_20221101_1_2889_18				Train Number :4652				Date of Journey:2022-11-01
PNR Number: 22517_20221101_1_3240_10				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

fqlPWKMEHMhpLec             				AC3240				10				LB
o                           				AC3240				11				LB
pqbJfWCEJbvzo               				AC3240				12				UB
AEJXjpcMVvpIBmb             				AC3240				13				UB
I                           				AC3240				14				SL
iOJHnuiHIDYeUal             				AC3240				15				SU
cyKLexasMgFcX               				AC3240				16				LB
fWsciMtaHUiLOLg             				AC3240				17				LB
h                           				AC3240				18				UB
DTqNppNNj                   				AC3241				1				UB
cKIAEz                      				AC3241				2				SL
mrLSMq                      				AC3241				3				SU
Dw                          				AC3241				4				LB
rDueravAQazZ                				AC3241				5				LB
hkDSJr                      				AC3241				6				UB
zAtALCJnmxcMGu              				AC3241				7				UB
EVIG                        				AC3241				8				SL
vKPbxGMJcoDbMkM             				AC3241				9				SU
lHWFhUdEynejiYVx            				AC3241				10				LB
hRG                         				AC3241				11				LB
oQtXBTTcCmpBv               				AC3241				12				UB
HSVxlbzhgleP                				AC3241				13				UB
hpJwlIMAFCrrFZA             				AC3241				14				SL
mPIFSLMQOxg                 				AC3241				15				SU
lv                          				AC3241				16				LB
mtpyFemAUKCuNXL             				AC3241				17				LB
eZrHZk                      				AC3241				18				UB




PNR Number: 22517_20221101_1_3242_1				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

ymxBHZse                    				AC3242				1				UB
UiqZSHNJND                  				AC3242				2				SL
a                           				AC3242				3				SU
zANLNnGLzUKo                				AC3242				4				LB
Wa                          				AC3242				5				LB
tlhkGVVdMIcj                				AC3242				6				UB
VUGPFwsm                    				AC3242				7				UB
iSRkOeUpNICSe               				AC3242				8				SL
ezv                         				AC3242				9				SU
tZNglsr                     				AC3242				10				LB
vZvZITRcxxmO                				AC3242				11				LB
VYCr                        				AC3242				12				UB
SgOExtwcxDQaXxgQ            				AC3242				13				UB
Cxa                         				AC3242				14				SL




PNR Number: 22517_20221101_1_3244_13				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

CPzusxwQEVsmrks             				AC3244				13				UB
uVcYFBxlSx                  				AC3244				14				SL
qSiLrlJhVPcGbeG             				AC3244				15				SU
ERN                         				AC3244				16				LB
GyUl                        				AC3244				17				LB
LcL                         				AC3244				18				UB
qXSaGykxOwnHYt              				AC3245				1				UB
YcmruDZTdsVW                				AC3245				2				SL
anon                        				AC3245				3				SU
DXCS                        				AC3245				4				LB
VIJZ                        				AC3245				5				LB
AvOZwDy                     				AC3245				6				UB
WLTQARNJFJwswbGY            				AC3245				7				UB
dgPdwKkC                    				AC3245				8				SL
uXvgJsY                     				AC3245				9				SU
POiWednbeTe                 				AC3245				10				LB
zwdzw                       				AC3245				11				LB
tjGtGNACPAHKk               				AC3245				12				UB
AwdyffqRjDWGYXU             				AC3245				13				UB
QKrqGXV                     				AC3245				14				SL
aGfmGXvjDkiulvS             				AC3245				15				SU
aCOKl                       				AC3245				16				LB
jOPcrSPSQQ                  				AC3245				17				LB
OAP                         				AC3245				18				UB
IzyxtXkZWVCPtcW             				AC3246				1				UB
dIJuatB                     				AC3246				2				SL
YXi                         				AC3246				3				SU
WKClqubGrPs                 				AC3246				4				LB
bw                          				AC3246				5				LB
GpQBRVmg                    				AC3246				6				UB
GOOQPFcIFd                  				AC3246				7				UB
QhgCkCUehltnU               				AC3246				8				SL
uitnrVAQewjBb               				AC3246				9				SU




PNR Number: 4652_20221101_1_3300_1				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

qkdppfvDP                   				AC3300				1				UB
fuPqIHv                     				AC3300				2				SL
IlFXPY                      				AC3300				3				SU
iXsblHPS                    				AC3300				4				LB
PWLIKGYLBEYRKu              				AC3300				5				LB
okXOT                       				AC3300				6				UB
ye                          				AC3300				7				UB
OwcTDggl                    				AC3300				8				SL
cLHbZIF                     				AC3300				9				SU
PukyLVa                     				AC3300				10				LB
vFClMlnk                    				AC3300				11				LB
uGiYOMBXVuhanUk             				AC3300				12				UB
HWVdjabRtRfb                				AC3300				13				UB
BSZzz                       				AC3300				14				SL
FVRICLFBz                   				AC3300				15				SU
LYwg                        				AC3300				16				LB
zZu                         				AC3300				17				LB
CNdj                        				AC3300				18				UB
x                           				AC3301				1				UB
xosdVTmkZglqkh              				AC3301				2				SL
DWJ                         				AC3301				3				SU
DoamBNCjImeGfsM             				AC3301				4				LB




PNR Number: 22517_20221101_1_3269_18				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

Pu                          				AC3269				18				UB




PNR Number: 22517_20221101_1_3270_1				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

KbByhBsjvmycT               				AC3270				1				UB
vBalC                       				AC3270				2				SL
ihvk                        				AC3270				3				SU
NjVzpRoTIHeRv               				AC3270				4				LB
BuGpaqzOBEBoj               				AC3270				5				LB
mFvPuUVLlAoA                				AC3270				6				UB
FOjUd                       				AC3270				7				UB
lFl                         				AC3270				8				SL
sqrcyyggqYH                 				AC3270				9				SU
bhWNzsrxITa                 				AC3270				10				LB
tclWsvWUJKVOuuOX            				AC3270				11				LB
DuyyNFRBH                   				AC3270				12				UB
wLBqM                       				AC3270				13				UB
dNHNfwrU                    				AC3270				14				SL




PNR Number: 4652_20221101_0_2304_23				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

KaPeXKHv                    				SL2304				23				LB
nvG                         				SL2304				24				MB
aaQCnDgTNNXSa               				SL2305				1				LB
hdsJSNquHuwIhB              				SL2305				2				MB
UL                          				SL2305				3				UB
laoCr                       				SL2305				4				LB




PNR Number: 4652_20221101_1_3322_8				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

bgTujI                      				AC3322				8				SL
DseJG                       				AC3322				9				SU
uqmKfGdKAH                  				AC3322				10				LB
kLxjjQwTXXuc                				AC3322				11				LB
hPhIE                       				AC3322				12				UB
UwIUuUKdnDyNvx              				AC3322				13				UB
LGpNZwbg                    				AC3322				14				SL
NG                          				AC3322				15				SU
dfEd                        				AC3322				16				LB
Pot                         				AC3322				17				LB




PNR Number: 22517_20221101_0_2454_19				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

CNFBYELOI                   				SL2454				19				SU
b                           				SL2454				20				LB
CSZ                         				SL2454				21				MB
hvyIuMVHBbz                 				SL2454				22				UB
zvTVIwbEhKZox               				SL2454				23				LB
UzKgxTRjStF                 				SL2454				24				MB
pNUnWs                      				SL2455				1				LB




PNR Number: 4652_20221101_1_3327_9				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

MGniWeVXdpd                 				AC3327				9				SU




PNR Number: 22517_20221101_1_3297_1				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

kOtxJf                      				AC3297				1				UB
Lqtb                        				AC3297				2				SL
JyzwXKcQpVQA                				AC3297				3				SU
nRetZyjOK                   				AC3297				4				LB




PNR Number: 4652_20221101_1_3339_11				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

IlhobnmkH                   				AC3339				11				LB
uRPGRj                      				AC3339				12				UB
bnCRNIOmciH                 				AC3339				13				UB
KcXfIKjLWKHNOM              				AC3339				14				SL
VRGc                        				AC3339				15				SU
VU                          				AC3339				16				LB
RtsYwqrIp                   				AC3339				17				LB
HCtjxGKcCnodKAd             				AC3339				18				UB
lOkl                        				AC3340				1				UB
KrGsfBgMcpSsxMG             				AC3340				2				SL




PNR Number: 4652_20221101_1_3345_11				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

reQBKaiCaWUo                				AC3345				11				LB
UA                          				AC3345				12				UB
JeYixGdMPZ                  				AC3345				13				UB
XuGWaio                     				AC3345				14				SL
yJARSRtlMAZR                				AC3345				15				SU
h                           				AC3345				16				LB
Gi                          				AC3345				17				LB
mwp                         				AC3345				18				UB
GyPUTFBYesx                 				AC3346				1				UB
mq                          				AC3346				2				SL
Vo                          				AC3346				3				SU
LUqDgsfazshEXlVD            				AC3346				4				LB
WGIZptcjQXS                 				AC3346				5				LB
xKvKPTcZihdnVTI             				AC3346				6				UB




PNR Number: 22517_20221101_1_3306_7				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

ROHBIPzQgkGzMG              				AC3306				7				UB
ufeGEWaqtcjByzTF            				AC3306				8				SL
SY                          				AC3306				9				SU
SzVjsagP                    				AC3306				10				LB
cRVihbh                     				AC3306				11				LB
oPTcCSoBemCych              				AC3306				12				UB
MhiWawGrpS                  				AC3306				13				UB
OuDDJYcLRBwolhhu            				AC3306				14				SL
yrpWwmNib                   				AC3306				15				SU
OHZveR                      				AC3306				16				LB
obEVeqkTWhqySYKw            				AC3306				17				LB
WDbjjMjOqqN                 				AC3306				18				UB
UXXWVEohaxBMQp              				AC3307				1				UB
T                           				AC3307				2				SL
VoONEQIhWG                  				AC3307				3				SU
AAkY                        				AC3307				4				LB
HHnKBWiNz                   				AC3307				5				LB
M                           				AC3307				6				UB
ezWDUaTBkBCzoLf             				AC3307				7				UB
p                           				AC3307				8				SL
V                           				AC3307				9				SU
NYXEhThDmKlzdy              				AC3307				10				LB
hRgGyZuaHwqhxTwF            				AC3307				11				LB
BsWVIlKcOHFVk               				AC3307				12				UB




PNR Number: 22517_20221101_0_2488_23				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

XddMCbogVJd                 				SL2488				23				LB
D                           				SL2488				24				MB
cSiHs                       				SL2489				1				LB
ZYVGzzSuqXnGFwRT            				SL2489				2				MB
UfjZUqlHeBWFfF              				SL2489				3				UB
ZuB                         				SL2489				4				LB
SFrqNVbhFklwgW              				SL2489				5				MB
