PNR Number: 4652_20221101_1_2912_9				Train Number :4652				Date of Journey:2022-11-01
bXCvJWYiiRi                 				SL2249				13				MB
OOrTQLlHLhVvT               				SL2249				14				UB
yzmYmNjYlxPhqq              				SL2249				15				LB
yZDeKM                      				SL2249				16				MB
QKK                         				SL2249				17				UB
mKFODziwSURHAk              				SL2249				18				SL
FwuLEfqDcl                  				SL2249				19				SU
qGoDOfhroWHrDfSx            				SL2249				20				LB
khwc                        				SL2249				21				MB
jWNpaOkR                    				SL2249				22				UB
h                           				SL2249				23				LB
HNkqXcHQXjuXwR              				SL2249				24				MB
xiVjdwks                    				SL2250				1				LB
JoTpkZaKJjaMe               				SL2250				2				MB
FnGZMoqipIqooS              				SL2250				3				UB
gnYhQWx                     				SL2250				4				LB
exrHbEnYVMdVa               				SL2250				5				MB
TvoNJ                       				SL2250				6				UB
ibIEISAqfL                  				SL2250				7				SL
hkJY                        				SL2250				8				SU
pG                          				SL2250				9				LB
eExeZoecEU                  				SL2250				10				MB




PNR Number: 4652_20221101_0_2250_11				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

jtkvy                       				SL2250				11				UB
CewPUq                      				SL2250				12				LB
Kgym                        				SL2250				13				MB
j                           				SL2250				14				UB
UrcwjpykaoTvms              				SL2250				15				LB
eBMaH                       				SL2250				16				MB
wSjudf                      				SL2250				17				UB
quoSHhKFTxZdVpOP            				SL2250				18				SL
We                          				SL2250				19				SU
mCPvsHXhicn                 				SL2250				20				LB
emXssiozaByCXxd             				SL2250				21				MB
CuyVbMMeVJfP                				SL2250				22				UB
hgxQriiLxMFCp               				SL2250				23				LB
AhN                         				SL2250				24				MB
muswNe                      				SL2251				1				LB
qCEBcpw                     				SL2251				2				MB
pPmOYzGB                    				SL2251				3				UB
phkRWTBpJR                  				SL2251				4				LB
YxPwHLF                     				SL2251				5				MB
kVNx                        				SL2251				6				UB
QdSPdqPAhWrHWE              				SL2251				7				SL
BuiFBXTBBAZv                				SL2251				8				SU
LhBnajvrPB                  				SL2251				9				LB
qwKAtPzLWXd                 				SL2251				10				MB
NdKFlwpRuyM                 				SL2251				11				UB
uApMAYLHPloZYsA             				SL2251				12				LB
nmUKdce                     				SL2251				13				MB
KauMQGAfOCnJxFwi            				SL2251				14				UB
YctDHWjnFfripWj             				SL2251				15				LB
GXgFeTe                     				SL2251				16				MB
NmIMzZ                      				SL2251				17				UB




PNR Number: 22517_20221101_0_2393_11				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

YjPotorQarsVL               				SL2393				11				UB
nACqLD                      				SL2393				12				LB
VkkqJiZhyHDSW               				SL2393				13				MB
QT                          				SL2393				14				UB
RWJPuyqTaekzuxYY            				SL2393				15				LB
qwUcviZsoE                  				SL2393				16				MB
oWvOWJQYWwUSthL             				SL2393				17				UB
qClShDSVvk                  				SL2393				18				SL
NVYPIyMBUBmfSDgu            				SL2393				19				SU
PXBPpqGpGnrvFkPB            				SL2393				20				LB
DQrcfxzvWS                  				SL2393				21				MB
tQKkVW                      				SL2393				22				UB
DseOgUkmOwASI               				SL2393				23				LB
fLJfTmrQ                    				SL2393				24				MB
mlzdRWCqIWSO                				SL2394				1				LB
UsjeQwUqGpOBhErW            				SL2394				2				MB
TUowPHM                     				SL2394				3				UB
GcjRZEoagij                 				SL2394				4				LB
DxVACFgeB                   				SL2394				5				MB
nxv                         				SL2394				6				UB
rbM                         				SL2394				7				SL
wkW                         				SL2394				8				SU
klwPBWrAIxbRcr              				SL2394				9				LB
UKIQKlIKScJ                 				SL2394				10				MB
xbVMhU                      				SL2394				11				UB
dJfqfThv                    				SL2394				12				LB
EhAtvKRNuetxlk              				SL2394				13				MB
jh                          				SL2394				14				UB
HMP                         				SL2394				15				LB
hN                          				SL2394				16				MB




PNR Number: 22517_20221101_1_3201_12				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

EvZBiLwYs                   				AC3201				12				UB
DTBTPKYAXKW                 				AC3201				13				UB
M                           				AC3201				14				SL
CluFcyfLSZCCtHD             				AC3201				15				SU
gidQL                       				AC3201				16				LB
oH                          				AC3201				17				LB
jMIYKBjBV                   				AC3201				18				UB
Mlk                         				AC3202				1				UB
zSwFTwcTOqNAiF              				AC3202				2				SL
LCDvd                       				AC3202				3				SU
ooigbrJwO                   				AC3202				4				LB
pw                          				AC3202				5				LB
GJazu                       				AC3202				6				UB
XvvfIvkFBqSVyr              				AC3202				7				UB
YDou                        				AC3202				8				SL
juHqyTofwgQy                				AC3202				9				SU
paTnKkAzTEf                 				AC3202				10				LB
RFbGUBVRUdQ                 				AC3202				11				LB
JhXcIZtkCGbtby              				AC3202				12				UB
O                           				AC3202				13				UB
MNwiwt                      				AC3202				14				SL
NmqadPgdNRFGH               				AC3202				15				SU
IVyZmLFndSxfCWXW            				AC3202				16				LB




PNR Number: 4652_20221101_0_2262_14				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

bTbgFe                      				SL2262				14				UB
oGZB                        				SL2262				15				LB
WzXmM                       				SL2262				16				MB
EhkaPf                      				SL2262				17				UB
m                           				SL2262				18				SL
aTnMVlqkFJLZVTYA            				SL2262				19				SU
iIUZMW                      				SL2262				20				LB
dmhMJBKFQxjkM               				SL2262				21				MB
Ibg                         				SL2262				22				UB
xsJGSMlhkKhOH               				SL2262				23				LB
TCedeOCdNgEhVe              				SL2262				24				MB
Zsm                         				SL2263				1				LB
HJBGrFjhpz                  				SL2263				2				MB
XjXBCiTvKgqQjbS             				SL2263				3				UB




PNR Number: 4652_20221101_1_3258_10				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

jGfy                        				AC3258				10				LB
PuPiECJK                    				AC3258				11				LB
EGqo                        				AC3258				12				UB
zMzSTBkXVCPusDDQ            				AC3258				13				UB
dbOmcoaVvnft                				AC3258				14				SL
ewAigb                      				AC3258				15				SU
gkXmxzwSZHfxWc              				AC3258				16				LB
BejPyln                     				AC3258				17				LB
mIjinoatSqj                 				AC3258				18				UB
SedurqwlwJF                 				AC3259				1				UB
d                           				AC3259				2				SL
AujQrvsMvtD                 				AC3259				3				SU
XsmJYUPYc                   				AC3259				4				LB




PNR Number: 4652_20221101_1_3260_8				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

IzkPHuixO                   				AC3260				8				SL
EmmKpLrETCAiAR              				AC3260				9				SU
OT                          				AC3260				10				LB
fIzO                        				AC3260				11				LB
pIYHOOKE                    				AC3260				12				UB
ZIdQhpkZbfBFoH              				AC3260				13				UB
ffQJsHxpiYm                 				AC3260				14				SL
bpHfFq                      				AC3260				15				SU
rBaCuRLsTgPnf               				AC3260				16				LB
BHBaEhOQVDNqNS              				AC3260				17				LB
gAnTW                       				AC3260				18				UB
iqUDfpmOGkwKer              				AC3261				1				UB
MLKdoWAjXZXT                				AC3261				2				SL
eJPUorUK                    				AC3261				3				SU
nVunmiADSuzkibFf            				AC3261				4				LB
DyiNMkIZ                    				AC3261				5				LB
vlCFetVYkR                  				AC3261				6				UB
xbFd                        				AC3261				7				UB
R                           				AC3261				8				SL
vGHWocN                     				AC3261				9				SU
JZmtAJCsnnnq                				AC3261				10				LB
vKmrYvB                     				AC3261				11				LB
y                           				AC3261				12				UB
UVYAzSRNkg                  				AC3261				13				UB
Ij                          				AC3261				14				SL
tIBo                        				AC3261				15				SU
zREAhH                      				AC3261				16				LB
d                           				AC3261				17				LB




PNR Number: 4652_20221101_0_2286_10				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

TDpFJkgZCqBWFIYT            				SL2286				10				MB
YcQjOuNBimZQy               				SL2286				11				UB
IQbxJbKYhUYNQ               				SL2286				12				LB
DUyWiIKDfSMgCuqW            				SL2286				13				MB
YbmKjCrl                    				SL2286				14				UB
oim                         				SL2286				15				LB
ccodGLhmRkzD                				SL2286				16				MB
VZRKkrRRUKZ                 				SL2286				17				UB
MIrYvNoahpRj                				SL2286				18				SL
XeYYNkUvB                   				SL2286				19				SU
eNCfSCAWqKVMlyi             				SL2286				20				LB
Bj                          				SL2286				21				MB
c                           				SL2286				22				UB




PNR Number: 4652_20221101_1_3299_9				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

FnN                         				AC3299				9				SU
Hxd                         				AC3299				10				LB
ox                          				AC3299				11				LB
EVNF                        				AC3299				12				UB
cm                          				AC3299				13				UB
GsRUaotsgRB                 				AC3299				14				SL
JDjFfcvcC                   				AC3299				15				SU
kJITI                       				AC3299				16				LB
bBV                         				AC3299				17				LB
uoDtYQgTLlFG                				AC3299				18				UB




PNR Number: 22517_20221101_1_3302_17				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

FNby                        				AC3302				17				LB
cnwanb                      				AC3302				18				UB
cLlSJPeNQFyPyC              				AC3303				1				UB
sLXTZIhvX                   				AC3303				2				SL
XekiLgcNcCcdhN              				AC3303				3				SU




PNR Number: 22517_20221101_0_2471_21				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

kwqxLwMAfAAitEJ             				SL2471				21				MB
rfxF                        				SL2471				22				UB
CSSpVmpH                    				SL2471				23				LB
tsxibgSjRfwsijG             				SL2471				24				MB
slfIztmzKAWnrF              				SL2472				1				LB
KYuhYUJ                     				SL2472				2				MB
bAui                        				SL2472				3				UB
yZbDAboMaRhkOm              				SL2472				4				LB
M                           				SL2472				5				MB
THGzJvDdHxIogh              				SL2472				6				UB
XioHJwnoWgh                 				SL2472				7				SL
AuARgOfO                    				SL2472				8				SU
DjtRrNNdKqwe                				SL2472				9				LB
rcRckODE                    				SL2472				10				MB
Yk                          				SL2472				11				UB
